sno,label,cluster,algorithm,applic,assign,base,class,comput,confer,data,databas,depart,design,develop,distribut,email,engin,gener,graduat,group,home,homework,includ,inform,interest,lab,languag,lectur,link,mail,model,network,offic,page,paper,parallel,phone,problem,process,professor,program,project,public,research,scienc,softwar,student,system,time,univers,web,work
415,0,2,0,0,0,0.528804868,0,0.31148224,0.198550263,0,0,0,0,0,0,0,0,0,0.155432699,0.160814441,0,0,0,0.113464911,0,0.186132192,0,0,0,0,0.549338794,0.170327831,0,0.207827718,0,0,0,0,0,0,0,0.132813726,0.150824244,0.105774618,0,0,0.124229696,0,0,0,0.164782607,0.135066124
416,0,2,0.138820604,0,0,0.142027143,0,0.376462488,0,0.284911675,0,0.087358257,0,0,0,0,0,0,0.125238988,0.129575295,0.096450608,0,0.257653431,0.091423688,0.384224281,0,0,0,0.374336959,0,0,0,0.110247558,0.083727984,0.269174763,0,0,0,0,0,0,0.107013882,0.121525752,0.255681838,0.142119769,0,0.100097351,0,0,0.075665616,0,0.326486218
417,1,0,0.131899336,0,0.4343986,0.134946004,0.251294498,0.23846197,0,0,0,0.08300278,0,0,0,0.113010719,0,0,0,0,0,0,0.244807438,0,0,0,0,0.303435548,0,0,0,0.521592629,0.209501749,0,0.127877171,0,0.114057684,0,0.138521493,0,0.196038984,0,0,0,0.067517006,0.122876738,0,0.179833026,0.114992543,0.071893106,0,0.103402795
418,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296629425,0,0,0.281169362,0.295416042,0,0,0,0,0,0,0,0,0.772504732,0,0,0,0,0,0,0,0,0,0,0,0,0.307844815,0,0,0.232706134,0,0
419,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568411234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469440514,0.5331001,0,0,0,0,0.415136793,0,0,0,0
420,0,1,0,0,0,0,0,0.206859393,0,0,0,0,0,0,0,0.078427026,0.154470324,0,0.247739688,0.085439164,0.190792373,0,0,0.060282814,0,0.296670724,0,0,0.082276581,0,0,0,0,0.331250596,0,0,0.079153597,0,0,0.077452741,0.068023434,0.21168796,0,0,0.281132161,0.085273832,0.066002041,0.06240014,0,0.099784561,0.175094824,0.64583398
421,2,2,0.624095606,0,0,0,0.1486283,0.282076984,0,0.32021926,0.18627716,0,0.278107025,0,0,0.133680532,0,0,0,0,0,0,0,0,0.107959787,0,0,0.179467159,0.140242181,0,0,0,0,0,0,0,0,0.162203382,0,0.132019843,0.115947389,0,0.13658579,0.287367125,0.159731914,0,0,0,0,0.170084904,0,0
422,0,3,0,0,0,0,0,0.432370085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315002442,0,0,0,0,0,0,0,0,0,0.288486716,0,0,0,0,0,0,0,0,0,0,0.489676969,0,0.34488775,0,0,0.521415278,0,0
423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475398231,0,0,0.450620896,0.473453582,0,0,0,0,0,0,0,0,0.412689315,0,0,0,0,0,0,0,0,0,0.420079237,0,0,0,0,0,0,0,0
424,2,3,0,0,0,0,0,0.221484993,0,0,0,0.308374039,0,0,0,0,0.413479636,0,0,0,0,0,0,0.322724981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414644449,0,0,0.428985057,0.300851702,0.250840897,0,0,0,0,0.267099097,0,0
425,1,0,0.072286281,0,0.158712244,0.073955981,0.068859879,0.098015253,0,0.07417921,0,0,0.064423856,0,0,0,0,0,0,0,0.150670482,0,0.067082291,0.238029449,0,0.468567168,0.276177209,0.415738016,0,0.12530741,0,0,0.114815607,0.174394417,0,0,0.125016638,0,0,0,0.537187281,0,0,0,0.074004213,0.067341525,0.104244831,0,0,0,0,0.056669
426,2,2,0,0.127128958,0,0,0.118812974,0.33823712,0,0,0,0,0,0,0.125451447,0.106863777,0.315719271,0,0.112522432,0,0.086657176,0,0,0,0.086302699,0,0,0,0,0,0,0.123305468,0,0,0.120921605,0.392960865,0,0,0,0.105536228,0.463439806,0,0.109186231,0.076573445,0.319222917,0.348579475,0,0.085025724,0,0.135965313,0.119291113,0.097778452
427,0,2,0,0,0,0,0,0,0,0,0,0,0.378920757,0.418254982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25643321,0,0,0,0,0,0,0,0.327750796,0,0.261025094,0.217634696,0,0.306567576,0.289837393,0,0.463481285,0,0
428,1,0,0,0,0.564653096,0,0.408306497,0,0,0,0,0.107891178,0.15280119,0,0,0,0.216996891,0,0,0,0.17868093,0,0.159106495,0.112912159,0,0.277838156,0,0,0,0.074301364,0,0,0.136160443,0.155111454,0.083110582,0,0.1482579,0.089119898,0,0,0.254821308,0.066083357,0,0,0,0.239582025,0.061812252,0,0,0.046725134,0.163979857,0.201612211
429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
430,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,2,2,0,0.135719671,0,0,0,0.361093424,0,0.136640085,0,0.08379186,0.118670462,0.130989161,0.535715213,0.114085075,0.112351312,0,0,0,0,0,0,0,0.092134586,0,0,0,0,0,0.141518771,0.13163781,0.105746707,0,0.129092858,0.139838372,0.115141993,0,0,0.112667817,0.197902662,0.205290091,0.116564469,0.326991519,0.204476604,0.124044887,0,0.09077132,0,0.290306282,0,0.104385811
432,1,0,0,0,0.114137563,0,0.396163453,0.046991636,0,0,0,0,0,0,0,0,0,0,0,0,0.216708695,0.132128734,0,0.342356715,0,0,0.49653059,0.119590834,0,0,0,0.20557149,0.165138786,0.37624609,0,0,0,0.108086838,0,0,0.386317058,0.080147546,0,0.063830572,0.053219968,0,0,0,0,0,0,0
433,3,2,0,0,0,0,0,0.161177973,0.164385251,0,0,0.179526755,0,0.210486366,0.071736692,0,0.421253522,0,0,0.266285442,0.148659084,0,0,0.375762944,0.049350328,0.077051994,0,0,0,0,0,0.14101912,0,0.172066313,0.0691464,0.074902052,0,0,0.074902052,0,0,0.164940232,0,0.218934326,0.182540707,0.398655238,0,0.291720707,0,0.155497636,0,0.055912489
434,2,3,0,0,0.585884886,0,0,0,0,0,0,0,0,0,0,0.457261642,0,0,0,0,0,0,0,0,0.369282414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451581165,0,0,0,0.327651708,0,0,0,0,0,0,0,0
435,1,0,0.13605241,0,0.59743517,0,0.388810398,0.266467879,0,0.232691924,0,0,0,0.089227462,0,0.155425405,0,0.044834655,0,0.042330487,0.126036408,0,0,0.059733751,0,0.097989537,0.043316858,0.10432991,0,0.03930754,0.048200021,0.08966931,0,0.109411175,0,0,0,0.377175734,0.142883078,0,0.033701934,0.03495998,0,0,0.023214298,0.211242868,0.09810133,0.092747687,0,0,0.130125029,0.035552869
436,2,2,0,0,0,0,0,0.471153364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882051307,0,0,0,0,0,0,0,0,0,0,0,0
437,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510328883,0,0,0,0,0,0,0,0,0,0.467371308,0,0,0,0,0,0,0,0,0,0,0,0.7218923,0,0,0,0,0,0
438,0,2,0,0.069455599,0,0.244006685,0,0.076996821,0.19632245,0.7691929,0,0.021440569,0.091095799,0,0,0,0,0.101050011,0,0,0,0,0.031618282,0.157068505,0.023575296,0,0.227801337,0.039190438,0.030624837,0.029530931,0,0,0.054116701,0,0.033032138,0.322035189,0.029462406,0.106261586,0.107345063,0,0.227876014,0.026264701,0.029826387,0.020917557,0.034880831,0,0,0.069679395,0.02970389,0.018570813,0,0.080130377
439,2,2,0,0.153362248,0,0.153937663,0,0.034002747,0,0,0,0,0,0.074008403,0.15133858,0,0,0.223124661,0,0,0,0,0.279260473,0,0.052055708,0,0.071857059,0,0,0,0.639660755,0.223124661,0,0,0.072936998,0,0,0.234632139,0.079008175,0.06365691,0,0,0.131717008,0.13856177,0,0.070084913,0,0.461569211,0,0,0,0.058977606
440,0,2,0.27497903,0,0,0,0,0.372852755,0,0,0,0,0,0,0,0,0,0,0,0.256665709,0,0,0,0,0.380540124,0,0,0,0,0,0.292254913,0.271849426,0,0,0,0.288784667,0,0,0.288784667,0,0.20434754,0,0,0.168820146,0.422271136,0,0,0,0,0,0,0
441,0,1,0.079258754,0,0,0,0.075501854,0,0,0,0.189254279,0,0,0.077970586,0,0,0,0.235070071,0,0.073980202,0.550678701,0,0,0,0,0.342508972,0,0,0,0,0,0,0,0.478039675,0,0,0,0,0,0,0,0.183296715,0,0.097319962,0,0,0,0.054031135,0,0.216004045,0.379028478,0
442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466502421,0,0.179634326,0,0,0,0.178899519,0,0.246950694,0,0,0,0,0,0.20533044,0.311878177,0,0,0.447146898,0,0,0,0.384271453,0,0,0,0,0,0.372852395,0.176252439,0,0,0,0
443,0,3,0,0,0,0,0,0.345632522,0,0,0,0.120306229,0,0,0,0.163800458,0,0,0,0,0,0,0,0,0.529138009,0,0,0,0.343681062,0,0,0,0,0.230613529,0,0,0.165317954,0,0,0,0,0,0,0.234743066,0.391443098,0,0.137849989,0,0,0.2084072,0,0.299749002
444,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198930008,0,0,0,0.204628766,0.145217678,0,0,0.631841139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655457462,0.169981192,0,0,0,0,0.158994952,0,0,0.120187506,0,0
445,0,3,0,0,0,0,0,0.573372773,0,0,0,0.34213207,0,0,0,0,0.152914562,0,0,0,0,0,0,0,0,0.19578852,0.346197924,0.208456937,0.162895851,0,0,0,0.143925435,0,0,0,0,0,0.190325533,0,0,0,0,0,0.371067619,0,0,0,0,0.296338716,0,0.142073202
446,2,0,0,0,0.563076004,0,0.244299651,0.405692559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11899658,0.084447594,0.354906008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197696354,0,0.236172009,0.393825916,0,0.092459412,0,0.111791696,0,0,0.201049103
447,2,2,0.574671133,0.073218427,0,0,0,0.324672812,0.165566736,0,0,0.180817066,0.064020672,0,0,0,0.060611599,0,0,0.134099657,0.04990918,0,0,0,0.099410046,0,0.068612202,0,0,0,0,0,0,0.043325751,0,0.150880789,0,0,0.603523156,0.060782348,0.10676508,0,0.062884525,0.044101574,0.147082145,0,0,0,0,0.156615243,0,0
448,0,3,0,0,0,0,0,0.419426549,0,0,0,0.389312333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278038962,0,0,0,0.245659286,0,0,0,0,0,0,0,0.229873006,0.238453842,0,0.189907812,0.47501788,0,0.223042071,0,0,0.337204042,0,0
449,1,0,0.169468437,0,0.744172074,0,0,0.038297935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051106428,0,0.444941985,0,0.088090201,0,0,0.314846356,0.326599129,0,0,0.043373992,0,0,0,0,0,0,0
450,0,1,0,0,0,0,0,0.228999232,0,0,0,0,0,0,0,0.21705237,0,0,0,0,0.528031459,0,0,0,0.175290503,0,0,0,0,0,0,0,0.201188222,0.611173053,0,0,0,0,0,0,0,0,0,0,0.259351083,0,0.182665343,0,0,0.276160868,0,0
451,0,1,0,0.327230994,0,0,0,0.145104193,0,0,0.3832939,0.202028884,0,0,0,0.27506825,0,0,0.289633673,0,0,0,0,0.211430793,0,0,0.306644654,0,0,0,0,0,0.254963777,0,0,0,0.277616563,0,0,0,0,0,0,0,0.164336488,0,0,0,0,0.349975845,0.307056314,0
452,2,2,0.222196057,0.075492897,0,0.075776146,0,0.167379253,0.256064896,0,0,0.0466085,0,0,0.148993484,0,0,0,0,0,0,0,0,0.243887703,0.051249069,0,0,0,0,0,0,0.073222397,0,0,0,0.700054996,0,0.153997568,0.388919442,0.062670502,0,0,0.194513942,0.045471553,0.075825565,0.137997798,0,0.100981528,0,0.080740183,0,0.058063707
453,1,0,0,0,0.408493132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355412067,0,0,0.322515864,0,0,0.591024182,0.224427933,0,0,0,0,0,0,0.276522226,0,0,0,0,0,0,0,0,0,0.355889196,0
454,0,3,0,0,0,0,0,0.139814455,0,0,0.369321016,0.194663971,0,0,0,0,0,0,0,0,0,0,0,0,0.214045663,0,0.295465999,0,0.27805011,0,0,0,0,0,0,0,0.267496119,0,0,0,0,0,0.270800794,0.569746278,0.158345642,0,0,0,0.269688617,0.168608781,0,0
455,0,1,0,0,0,0,0,0,0.10649812,0,0.220661576,0.174461471,0.164721038,0,0.092950222,0.079178136,0.311899432,0.09136021,0.08337078,0,0.064206543,0,0,0.060860155,0.191831704,0.099837332,0,0,0,0.08009753,0,0.182720421,0.146782166,0.055737175,0.179187889,0.194103245,0,0,0,0,0.137349815,0.284953782,0,0.113470492,0,0,0.066634156,0.251991032,0.080566652,0.503701085,0.353543483,0
456,2,2,0,0.134081347,0,0,0,0.059455754,0,0,0,0.082780377,0,0,0.264624194,0,0,0,0,0,0,0,0,0,0,0,0.628230959,0,0,0.114016641,0,0.650243795,0,0,0.127534528,0,0.113752069,0,0.138150329,0,0,0,0,0,0.067336096,0,0,0,0.114684423,0.071700471,0,0
457,0,1,0,0,0,0.16428656,0,0.145154712,0,0,0,0.101049611,0,0,0,0,0,0,0,0,0.22313395,0,0,0.105752203,0,0,0,0,0.433005482,0,0,0,0,0.290551134,0,0,0,0,0,0,0.35799397,0.123785794,0,0,0.164393704,0,0.231570518,0,0.279989459,0.175048847,0.46074483,0.251770175
458,0,1,0.149659644,0,0,0,0,0.270570986,0,0,0,0.094179144,0,0,0,0,0.126278977,0,0,0,0.415925683,0,0.138885437,0,0.310668232,0,0,0,0.134521664,0.129716608,0,0,0.237711259,0.631857944,0.145095893,0,0.129415605,0,0,0,0,0,0.131014418,0.09188178,0.076608203,0,0,0.102023814,0,0.081573547,0,0.11732603
459,0,3,0.111151764,0,0,0,0,0.602856754,0,0,0,0.069946565,0,0,0,0,0.093787013,0,0.200554297,0,0.077226686,0,0.103149793,0,0.076910785,0,0.106166701,0,0.099908832,0.096340132,0,0,0.088273716,0,0,0.116732265,0.192233154,0,0,0,0.165202339,0.085684555,0,0.204720959,0.341380079,0.103548407,0.160293166,0.378863887,0,0.181753278,0.212618452,0.087137687
460,0,3,0.159028648,0,0,0,0,0.215631969,0,0.163193061,0.189864531,0.300224861,0,0,0,0.136254984,0,0,0.143469963,0,0.110490874,0,0,0.209464374,0.220077806,0,0,0,0.142942999,0,0,0,0.126296239,0.095916224,0,0.167012864,0,0,0.167012864,0.134562313,0,0,0.278432386,0,0.244212106,0,0.114668471,0.32523215,0.415933299,0.260040662,0,0.124670883
461,1,0,0,0,0.146864231,0,0.21239809,0.020155183,0,0,0,0,0.039743038,0.043868601,0.044853095,0,0,0.08817167,0,0.083246982,0,0.226685348,0.041383025,0.088104134,0.030856106,0.674470539,0,0.461643355,0,0.038651033,0,0.308600846,0.141659357,0,0,0,0.038561344,0.046359527,0,0,0,0,0,0,0,0,0.064308573,0.151997722,0.155509629,0,0,0.104877216
462,3,2,0,0,0,0,0,0.131518595,0,0,0,0.183113627,0,0.286255732,0.146339924,0,0,0.143836625,0,0.407408578,0,0,0.270036605,0,0,0.314365847,0,0,0.130776034,0,0.3092665,0,0,0,0.141055834,0,0,0,0,0,0.108121106,0.112157115,0.127366444,0.089323418,0.148950238,0,0,0.495915282,0,0.158604416,0,0.114059196
463,2,2,0,0,0,0.129826619,0,0.401477208,0.292475855,0,0,0.079853942,0.226186747,0,0.255269254,0,0,0,0,0.118444419,0,0,0,0.083570141,0.175609177,0,0,0,0,0.109985949,0,0,0,0,0,0.133266467,0.10973073,0,0,0.214745663,0.188601943,0.097821094,0.111086354,0,0.129911289,0.11821522,0.182997424,0.519032349,0,0.207497192,0,0.198960101
464,2,2,0,0,0,0.148262571,0,0.196495174,0,0,0,0.182387107,0.258306261,0.285119985,0.145759306,0,0,0,0,0,0,0,0.403447814,0.095437469,0.200546454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111712121,0.126861106,0.355876076,0,0.135002302,0,0.59273723,0,0,0,0
465,0,1,0,0,0,0,0,0.304944222,0,0,0,0.141524835,0,0,0,0,0.37952376,0,0,0,0.468764725,0,0,0,0,0,0,0,0,0,0,0.222336863,0,0.54257443,0,0,0,0,0,0,0,0,0,0,0.345361919,0,0,0,0,0.245164319,0,0
466,1,2,0,0,0,0,0,0,0,0.584948176,0,0,0,0,0,0,0.240484684,0,0,0,0,0,0,0.187700695,0,0,0.272228154,0,0,0,0,0,0,0,0,0,0,0.592597538,0,0,0.211802418,0,0,0,0,0.265514437,0,0,0,0.155348018,0,0
467,0,1,0,0,0,0,0,0.117251796,0,0,0,0,0,0,0,0.222269568,0,0,0,0,0.540723533,0,0,0,0.179503888,0,0,0,0.233179571,0,0,0,0,0.469397675,0,0,0,0,0,0,0,0,0,0,0.132792499,0,0.374111988,0,0,0.424198249,0,0
468,2,2,0,0,0,0,0,0.23769447,0,0.323802444,0.502297496,0.066188506,0.093739661,0.206940789,0,0,0,0,0,0.09817498,0,0,0,0.207806251,0.145557111,0,0,0,0.094540974,0.091164011,0.111787899,0,0,0,0,0,0,0,0,0.088998078,0,0.162161866,0.092076104,0.129147867,0.05383976,0.097985004,0.075840502,0.573613525,0,0.114658745,0,0.082455991
469,0,3,0,0,0.348272829,0,0,0,0,0.325552744,0,0.199638855,0,0,0,0,0,0,0.286207268,0,0,0,0,0,0,0,0,0,0,0.274970382,0,0,0.503895042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228751365,0,0,0.518753375,0,0
470,3,1,0,0,0,0,0,0.117042697,0,0,0,0.081479401,0,0,0,0,0,0.64002457,0,0,0.179919747,0,0.1201572,0,0,0,0,0,0,0,0.137613183,0,0,0.234280291,0,0,0,0,0,0,0,0,0,0,0.066277843,0.603107691,0,0,0,0.141147254,0.247675125,0
471,2,3,0,0,0,0,0.221150625,0.209857414,0,0,0,0.146092468,0.103451938,0,0,0,0.293829503,0,0.104720912,0,0.080648973,0,0,0.07644562,0.080319072,0.125404327,0,0,0,0,0,0,0,0.140021427,0,0,0.100375966,0,0,0.098219084,0,0,0.101616021,0,0.237672184,0.756959956,0.167396529,0,0,0.189807643,0,0
472,0,1,0,0,0,0,0,0.225558942,0,0,0,0.314046207,0,0,0,0,0.421085095,0,0,0.232906603,0.173366255,0,0,0,0.345314175,0,0,0,0,0.216274045,0,0,0,0.300995654,0,0,0,0,0,0,0,0,0,0,0.255454812,0.46491182,0.179921134,0,0,0.136006031,0,0
473,1,0,0,0,0,0,0.655628129,0.077768503,0,0,0,0,0,0,0,0,0,0.170104599,0,0,0,0,0,0.113316204,0,0,0,0,0.154658835,0.149134488,0.182872944,0,0.546590717,0,0.333631939,0,0,0,0.180701504,0,0,0,0,0,0,0,0,0,0,0,0,0
474,2,3,0.236087487,0,0,0,0,0.426824644,0,0,0,0.148567221,0,0,0,0,0,0,0,0,0,0,0,0.155481161,0.163359296,0,0,0,0.212207384,0.204627428,0,0,0,0,0,0,0,0,0,0.199765758,0,0,0.206674719,0.144943139,0.483396528,0,0,0,0,0.514727772,0,0
475,0,3,0,0,0,0,0,0.419758374,0,0,0,0.5844305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475393685,0,0,0,0,0.506206226,0,0
476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320311096,0,0,0.60723353,0,0,0,0,0,0,0,0,0,0.278059442,0,0,0,0,0,0,0,0.355391579,0,0,0,0,0,0,0,0,0.440935984,0.361418694
477,0,1,0,0,0,0,0,0.134943574,0,0,0,0,0,0,0.300301753,0,0,0,0,0,0.207437239,0,0,0,0.206588702,0.322552495,0,0,0,0.258777528,0,0,0.474220941,0.18007457,0,0,0.516354084,0,0,0,0,0,0,0.183299119,0,0.27813955,0,0,0,0,0,0
478,1,0,0,0,0.289459493,0,0,0.05958676,0,0,0,0,0,0,0,0,0,0,0,0,0.183195281,0,0,0,0.091222954,0.142428851,0,0.151644653,0.11850066,0,0,0,0,0.159030325,0,0,0,0,0,0,0.881750259,0,0,0,0,0,0,0,0,0,0,0.103352959
479,0,1,0,0,0,0,0,0.153875525,0,0,0,0,0,0,0,0,0,0.336575008,0,0,0.47307942,0,0,0,0.471144255,0,0,0,0,0,0,0,0,0.410676374,0,0,0,0,0,0,0,0.262445547,0,0.209015125,0.174270383,0,0,0,0,0.185565681,0,0.266896383
480,0,3,0,0,0,0,0,0.290683206,0,0,0,0.202359431,0,0,0.323441397,0,0.271331219,0,0.290107553,0.300152312,0,0,0,0,0.22250732,0,0,0,0,0,0,0,0,0.193950151,0,0,0,0,0,0,0,0,0,0.197423167,0.164605365,0,0.231868671,0.438429999,0,0.350548453,0,0
481,3,2,0.087508751,0.089195405,0,0.044765033,0,0.197759801,0,0,0,0.082602421,0.272967134,0.215216246,0.04400922,0,0.406107043,0,0.078947267,0.163361516,0,0,0.040604437,0.028815509,0.030275573,0,0.041792029,0,0,0,0.046503296,0,0,0,0,0,0,0.136461932,0.045951114,0.037022826,0,0.371022599,0,0.161174909,0.111985569,0.203806748,0.03154933,0.507069232,0.228875765,0.023848778,0,0.240109419
482,0,3,0,0,0,0,0,0.370428709,0,0,0,0.5157487,0,0,0,0,0,0,0,0,0,0,0,0.269875165,0,0,0,0,0,0,0,0,0,0.247158084,0,0,0,0,0,0,0,0,0,0,0.419525804,0,0.295479101,0,0,0.44671728,0,0
483,1,0,0,0,0.453362097,0,0.295047741,0.046663487,0,0,0,0,0.092013488,0,0,0,0,0.102067978,0,0.192734266,0,0,0,0,0.071438372,0,0,0.118755714,0.092800045,0,0,0,0,0.249079141,0,0,0,0,0,0,0.613790963,0,0,0,0,0,0.372219672,0,0.090009372,0,0.098745034,0.161875204
484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,3,2,0,0.334796825,0,0,0,0.296918226,0,0,0.39215595,0,0,0.323127478,0,0,0,0,0,0,0,0,0.304819214,0.216319235,0,0,0,0,0,0,0,0.324727583,0,0,0,0,0,0.341475151,0,0,0.244095725,0.253207476,0,0,0,0,0.236842146,0,0,0,0,0
486,2,3,0.247292075,0,0,0,0,0.372567932,0.094995414,0.084589268,0.590484727,0,0.07346488,0,0,0,0,0,0.074366024,0.076940892,0,0,0.076496391,0.054286738,0.171112243,0,0.078733745,0,0,0.142892626,0,0,0.130928439,0,0.079917034,0,0.071280524,0.085695441,0,0.069748845,0.061257432,0,0,0.10121471,0.253169137,0,0.059437098,0.112386925,0,0.449297068,0,0.12924347
487,2,2,0.035609174,0.072591018,0,0.109295069,0,0.064378138,0,0.292333242,0.382624591,0.067225367,0.031736039,0.070060857,0.214899463,0.030509769,0,0,0,0,0.024740754,0,0.03304562,0.187610304,0.147837303,0.076940785,0,0,0.064014656,0,0.189231811,0.035203897,0.05655968,0.085908985,0.103569901,0.411366703,0,0.259136571,0.074793946,0.030130752,0.132312763,0.027450363,0.031172834,0.196756505,0.091138624,0.033173322,0.051352376,0.461224474,0,0.077636604,0.034057792,0.167495373
488,1,2,0,0.107675759,0,0.43231903,0.201264563,0.047746712,0,0,0,0,0.188298894,0,0,0,0.08913603,0,0,0,0,0,0,0.069571561,0,0,0.302705395,0.121512455,0,0.183125075,0,0,0.083896142,0.063715287,0,0,0.182700139,0.439294439,0,0,0.157009806,0.244306143,0,0,0.054075122,0,0.152344083,0.432090822,0.092098808,0,0,0.1656329
489,0,2,0,0.341126812,0,0,0,0.100844015,0,0,0.133190141,0,0,0,0.448834034,0,0,0,0,0.31238713,0.155018896,0,0,0.220409173,0.154384781,0,0,0,0.100274644,0,0,0.110289064,0,0.201855953,0.32447054,0.117159675,0,0,0,0,0,0.171996571,0,0.136980357,0.057105005,0.103927545,0,0.456301296,0,0,0,0.087456738
490,0,3,0,0,0,0,0,0.13481254,0,0,0,0.187699794,0,0,0,0,0,0.294878161,0,0.278408211,0.207235811,0,0,0,0,0,0,0,0,0,0,0,0.236880229,0,0,0,0,0,0,0,0,0,0,0.36624226,0.152680766,0.555738936,0,0.203334285,0.260040404,0.162576738,0.285278054,0
491,0,2,0,0,0,0,0,0.17903839,0.182601072,0,0,0,0,0,0.478115769,0,0,0,0.071473533,0,0,0,0.073521039,0.052175238,0.054818925,0,0,0,0,0,0.421009485,0.469937094,0.062917967,0.238916607,0.076808634,0.332808323,0,0,0,0,0.058874803,0,0.0693544,0,0,0,0.171375818,0,0.276278247,0,0,0
492,2,3,0,0,0,0,0,0.212135098,0,0,0,0.098452053,0,0,0,0,0.264016512,0.309338224,0,0,0,0,0,0,0.216508837,0,0,0,0,0,0,0,0.124248112,0.094360765,0,0,0.135287193,0,0.164304441,0.132380137,0,0,0.136958545,0.384201834,0.240251755,0.437243204,0,0,0,0.170549081,0.448901029,0
493,3,2,0,0,0,0,0,0.097668288,0,0,0,0.13598377,0,0,0.217349794,0,0,0,0,0,0,0,0,0,0,0.233454242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132666644,0.110613367,0.805237708,0,0.147310565,0,0.235565499,0,0.338810383
494,3,2,0,0,0,0.24172848,0,0.213578202,0,0,0,0.148682698,0,0.232430951,0,0,0,0.467163866,0.213155244,0,0,0,0,0.155602012,0,0,0,0,0,0,0.251114996,0,0,0.142504017,0,0,0,0.245628737,0.248133247,0,0,0.182136334,0,0.435167399,0.241886129,0,0.170364482,0,0,0.128781964,0,0
495,1,0,0,0,0.311099683,0,0,0.384249045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262982603,0,0,0,0.270674273,0,0,0,0,0,0,0,0,0,0,0.589214984,0.297611406,0,0.421186895,0,0,0,0,0,0,0,0,0,0,0
496,0,3,0,0.25682796,0,0,0,0.398598698,0,0,0.300829054,0.079281405,0,0,0.126719513,0.107943958,0,0,0.11365981,0,0.262599324,0,0,0.08297096,0.348700191,0,0,0,0.226484679,0.109197372,0,0.373655526,0.100054438,0.227960325,0,0.132310973,0.108943983,0,0,0,0.093624853,0,0,0.232042352,0.064489926,0,0.090842685,0.257655497,0,0.068669826,0,0
497,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373558369,0,0.498952766,0,0,0,0,0,0,0,0,0,0,0.324282964,0,0,0,0,0,0,0,0,0,0.330089816,0,0,0,0,0.46874268,0,0,0.421499533
498,0,2,0,0,0,0.491697992,0,0.16291415,0.692316567,0.123295534,0,0.075608575,0.107080861,0,0,0,0,0.118781791,0,0,0,0,0,0.079127206,0.083136533,0,0,0,0,0.10413864,0.127697757,0,0.190838533,0,0.116485384,0,0.103896989,0,0,0,0,0.09262052,0,0.073764214,0.123004666,0,0,0.245719219,0.104748567,0.065488594,0,0
